City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
261,Severo-Yeniseyskiy,RU,2021-01-13 04:25:37,60.3725,93.0408,-24.45,87,99,2.91,overcast clouds
262,Pitimbu,BR,2021-01-13 04:25:37,-7.4706,-34.8086,75.2,100,40,9.84,scattered clouds
263,Hasaki,JP,2021-01-13 04:25:37,35.7333,140.8333,55.0,40,20,10.36,few clouds
264,Xunchang,CN,2021-01-13 04:25:37,28.4543,104.715,49.35,51,0,1.81,clear sky
265,Ponta Do Sol,PT,2021-01-13 04:25:38,32.6667,-17.1,57.2,58,75,8.05,broken clouds
266,Benguela,AO,2021-01-13 04:25:38,-12.5763,13.4055,75.51,68,100,3.87,overcast clouds
267,Makakilo City,US,2021-01-13 04:25:38,21.3469,-158.0858,78.8,73,20,8.05,few clouds
268,Bonthe,SL,2021-01-13 04:25:38,7.5264,-12.505,77.32,87,5,3.83,clear sky
269,Hohhot,CN,2021-01-13 04:25:38,40.8106,111.6522,23.0,46,0,2.24,dust
270,Nisia Floresta,BR,2021-01-13 04:22:19,-6.0911,-35.2086,77.0,94,75,3.44,broken clouds
271,Butterworth,MY,2021-01-13 04:25:39,5.3991,100.3638,86.0,61,20,6.91,few clouds
272,Sinnamary,GF,2021-01-13 04:25:39,5.3833,-52.95,76.73,87,100,10.71,overcast clouds
273,Nongan,CN,2021-01-13 04:25:39,44.382,125.1685,10.4,67,56,4.47,mist
274,Ossora,RU,2021-01-13 04:25:40,59.2353,163.0719,-2.34,76,90,1.61,overcast clouds
275,Barentu,ER,2021-01-13 04:25:40,15.1139,37.5928,55.81,83,0,3.42,clear sky
276,Udachnyy,RU,2021-01-13 04:25:40,66.4167,112.4,-26.81,83,93,5.77,overcast clouds
277,Gamboma,CG,2021-01-13 04:25:40,-1.8764,15.8644,72.7,88,80,4.68,light rain
278,Aswan,EG,2021-01-13 04:25:41,24.0934,32.907,57.99,53,0,5.41,clear sky
279,Yendi,GH,2021-01-13 04:25:41,9.4427,-0.0099,71.46,21,0,3.29,clear sky
280,Daura,NG,2021-01-13 04:25:41,11.5538,11.4085,63.82,25,0,9.35,clear sky
281,Batagay-Alyta,RU,2021-01-13 04:25:41,67.8006,130.4114,-41.24,72,18,0.69,few clouds
282,Oum Hadjer,TD,2021-01-13 04:25:41,13.2954,19.6966,63.1,26,0,8.32,clear sky
283,Bud,US,2021-01-13 04:25:42,39.447,-86.1758,32.0,80,1,4.61,clear sky
284,Mount Isa,AU,2021-01-13 04:25:42,-20.7333,139.5,98.6,32,40,10.36,scattered clouds
285,Ust-Uda,RU,2021-01-13 04:25:42,54.1742,103.0304,-13.5,86,100,2.33,overcast clouds
286,Kundiawa,PG,2021-01-13 04:25:42,-6.0167,144.9667,76.78,70,71,0.85,moderate rain
287,Seoul,KR,2021-01-13 04:22:00,37.5683,126.9778,44.6,65,0,10.36,clear sky
288,Rancho Palos Verdes,US,2021-01-13 04:25:43,33.7445,-118.387,57.99,43,50,4.0,scattered clouds
289,Gunjur,GM,2021-01-13 04:25:43,13.2019,-16.7339,69.8,43,37,9.22,scattered clouds
290,Ketchikan,US,2021-01-13 04:25:43,55.3422,-131.6461,37.4,100,90,4.61,moderate rain
291,Poya,NC,2021-01-13 04:25:44,-21.35,165.15,82.38,79,94,6.44,overcast clouds
292,Emiliano Zapata,MX,2021-01-13 04:25:44,18.8333,-99.1833,64.0,68,21,2.19,few clouds
293,Koboko,UG,2021-01-13 04:25:44,3.4136,30.9599,68.7,40,52,1.77,broken clouds
294,Polyarnyy,RU,2021-01-13 04:25:44,69.1989,33.4478,-5.8,77,0,2.24,clear sky
295,Paracuru,BR,2021-01-13 04:25:45,-3.41,-39.0306,80.01,75,73,15.99,broken clouds
296,Coihaique,CL,2021-01-13 04:25:45,-45.5752,-72.0662,46.4,81,0,4.61,clear sky
297,Grand Gaube,MU,2021-01-13 04:25:46,-20.0064,57.6608,81.0,79,44,10.0,light rain
298,Victor Harbor,AU,2021-01-13 04:25:46,-35.5667,138.6167,80.01,47,75,11.01,broken clouds
299,Lavrentiya,RU,2021-01-13 04:25:47,65.5833,-171.0,-6.72,87,96,7.09,overcast clouds
300,Aranos,NA,2021-01-13 04:25:47,-24.1333,19.1167,72.61,75,98,5.64,overcast clouds
301,Hamilton,US,2021-01-13 04:25:34,39.1834,-84.5333,30.99,69,1,9.22,clear sky
302,Mehamn,NO,2021-01-13 04:25:47,71.0357,27.8492,14.0,44,0,26.46,clear sky
303,Egvekinot,RU,2021-01-13 04:25:47,66.3167,-179.1667,-12.21,86,100,14.0,overcast clouds
304,Nouadhibou,MR,2021-01-13 04:25:48,20.931,-17.0347,62.6,56,0,23.06,clear sky
305,Nhulunbuy,AU,2021-01-13 04:25:48,-12.2333,136.7667,89.6,66,40,9.22,light rain
306,Dingli,MT,2021-01-13 04:25:48,35.8614,14.3822,53.01,71,20,19.57,few clouds
307,Namibe,AO,2021-01-13 04:25:48,-15.1961,12.1522,71.15,76,100,5.5,overcast clouds
308,Cap Malheureux,MU,2021-01-13 04:25:48,-19.9842,57.6142,81.0,79,21,10.0,few clouds
309,Husavik,IS,2021-01-13 04:25:49,66.0449,-17.3389,17.6,67,0,9.22,clear sky
310,Verkhnevilyuysk,RU,2021-01-13 04:25:50,63.4453,120.3167,-35.48,82,95,3.85,overcast clouds
311,Vanavara,RU,2021-01-13 04:25:50,60.34,102.2797,-29.6,84,75,4.03,broken clouds
312,Mangrol,IN,2021-01-13 04:25:51,21.1167,70.1167,70.79,32,0,13.73,clear sky
313,Provideniya,RU,2021-01-13 04:25:51,64.3833,-173.3,1.4,66,90,8.95,overcast clouds
314,Yambio,SS,2021-01-13 04:25:51,4.5721,28.3955,69.37,38,87,3.04,overcast clouds
315,Sitka,US,2021-01-13 04:25:51,57.0531,-135.33,35.6,87,40,10.36,snow
316,Angouleme,FR,2021-01-13 04:25:52,45.65,0.15,48.2,93,90,14.97,overcast clouds
317,Grindavik,IS,2021-01-13 04:25:52,63.8424,-22.4338,41.0,81,90,48.34,overcast clouds
318,Veraval,IN,2021-01-13 04:25:52,20.9,70.3667,73.53,30,3,10.51,clear sky
319,Qitaihe,CN,2021-01-13 04:25:52,45.8,130.85,13.86,93,95,7.76,overcast clouds
320,Lorengau,PG,2021-01-13 04:25:52,-2.0226,147.2712,85.66,71,95,11.1,overcast clouds
321,Middlebury,US,2021-01-13 04:25:52,44.0153,-73.1673,30.99,86,90,3.91,light snow
322,Haringhata,IN,2021-01-13 04:25:53,22.95,88.5667,66.2,68,40,10.36,haze
323,Pombas,CV,2021-01-13 04:25:53,17.1503,-25.0201,69.8,60,20,20.71,few clouds
324,Benito Juarez,MX,2021-01-13 04:25:53,19.385,-99.165,59.0,47,20,5.75,few clouds
325,Te Karaka,NZ,2021-01-13 04:25:53,-38.4654,177.8679,75.69,52,38,7.25,scattered clouds
326,Lensk,RU,2021-01-13 04:21:16,60.7253,114.9278,-17.36,83,100,9.84,overcast clouds
327,Victoria,HK,2021-01-13 04:24:13,22.2855,114.1577,62.01,25,0,1.01,clear sky
328,Sobolevo,RU,2021-01-13 04:25:55,54.4299,31.8996,19.4,97,99,11.86,overcast clouds
329,Aldan,RU,2021-01-13 04:25:55,58.6031,125.3894,-22.79,86,100,1.23,overcast clouds
330,Baker City,US,2021-01-13 04:23:02,44.7749,-117.8344,37.4,75,90,14.97,light rain
331,Saint-Francois,FR,2021-01-13 04:25:56,46.4154,3.9054,44.6,100,90,5.75,mist
332,Raudeberg,NO,2021-01-13 04:25:56,61.9875,5.1352,33.01,76,60,29.77,broken clouds
333,Redlands,US,2021-01-13 04:25:56,34.0556,-117.1825,59.0,24,75,5.75,broken clouds
334,Laguna,US,2021-01-13 04:20:57,38.421,-121.4238,55.0,76,1,3.44,haze
335,Dubai,AE,2021-01-13 04:24:51,25.2582,55.3047,57.2,62,0,2.3,clear sky
336,Semirara,PH,2021-01-13 04:25:57,12.0697,121.3986,79.23,75,67,27.2,broken clouds
337,Katsuura,JP,2021-01-13 04:24:09,35.1333,140.3,53.01,62,20,5.75,few clouds
338,Taltal,CL,2021-01-13 04:25:58,-25.4,-70.4833,63.34,77,11,1.5,few clouds
339,Labuhan,ID,2021-01-13 04:25:58,-6.8844,112.2051,84.07,77,98,11.48,overcast clouds
340,Homberg,DE,2021-01-13 04:25:58,51.0333,9.4,30.99,93,23,2.3,few clouds
341,Margate,GB,2021-01-13 04:25:58,51.3813,1.3862,39.0,83,94,10.76,overcast clouds
342,San Cristobal,VE,2021-01-13 04:25:59,7.7669,-72.225,61.95,78,20,1.57,few clouds
343,Wembley,AU,2021-01-13 04:25:52,-31.9333,115.8,84.99,28,0,13.8,clear sky
344,Fort Morgan,US,2021-01-13 04:26:00,40.2503,-103.8,28.4,64,1,8.05,clear sky
345,Voh,NC,2021-01-13 04:26:00,-20.9667,164.7,83.01,81,94,3.96,overcast clouds
346,Dentsville,US,2021-01-13 04:26:00,34.064,-80.9582,39.99,93,1,3.51,mist
347,Salinas,US,2021-01-13 04:24:40,36.6777,-121.6555,53.6,71,1,5.75,clear sky
348,Ust-Maya,RU,2021-01-13 04:26:01,60.4167,134.5333,-38.6,79,70,0.89,broken clouds
349,San Lawrenz,MT,2021-01-13 04:26:01,36.0553,14.204,53.01,71,20,19.57,few clouds
350,Bathsheba,BB,2021-01-13 04:26:01,13.2167,-59.5167,78.8,73,20,18.41,few clouds
351,Areosa,PT,2021-01-13 04:26:02,41.7178,-8.8571,43.0,87,44,9.22,scattered clouds
352,Montemorelos,MX,2021-01-13 04:26:03,25.2,-99.8167,41.95,65,30,3.31,scattered clouds
353,Novovarshavka,RU,2021-01-13 04:26:03,54.1721,74.6946,-20.07,85,12,8.81,few clouds
354,Rakiv Lis,UA,2021-01-13 04:26:03,51.6217,24.9243,28.0,98,99,9.75,light snow
355,Damghan,IR,2021-01-13 04:26:04,36.1683,54.348,34.2,77,0,1.63,clear sky
356,Lyuban,BY,2021-01-13 04:26:04,52.7985,28.0048,25.83,98,98,11.21,light snow
357,Solnechnogorsk,RU,2021-01-13 04:26:04,56.1833,36.9833,8.6,85,90,13.42,snow
358,Vila Velha,BR,2021-01-13 04:26:05,-20.3297,-40.2925,77.0,83,75,4.61,broken clouds
359,Sorong,ID,2021-01-13 04:23:19,-0.8833,131.25,84.22,76,95,7.11,overcast clouds
360,Boa Vista,BR,2021-01-13 04:26:05,2.8197,-60.6733,78.8,73,0,4.61,clear sky
361,Mathbaria,BD,2021-01-13 04:26:05,22.2876,89.9593,74.91,40,0,5.14,clear sky
362,Sao Goncalo Do Sapucai,BR,2021-01-13 04:22:55,-21.8922,-45.5953,68.05,92,100,2.91,moderate rain
363,Havelock,US,2021-01-13 04:26:06,34.8791,-76.9013,41.0,100,1,3.8,clear sky
364,Rolla,US,2021-01-13 04:26:06,37.9514,-91.7713,37.0,75,1,10.36,clear sky
365,Aguimes,ES,2021-01-13 04:26:07,27.9054,-15.4461,60.01,77,75,8.05,broken clouds
366,Marrakesh,MA,2021-01-13 04:23:30,31.6315,-8.0083,37.4,93,0,4.61,clear sky
367,Krutikha,RU,2021-01-13 04:26:07,53.9599,81.2093,-8.64,90,100,9.95,light snow
368,Krasnoselkup,RU,2021-01-13 04:26:07,65.7,82.4667,4.33,94,100,13.58,overcast clouds
369,Vidim,RU,2021-01-13 04:26:08,56.4088,103.1106,-12.95,88,100,5.66,overcast clouds
370,Santa Maria,BR,2021-01-13 04:26:08,-29.6842,-53.8069,69.8,83,75,13.8,broken clouds
371,Jumla,NP,2021-01-13 04:26:08,29.2747,82.1838,54.75,25,5,2.98,clear sky
372,Pedernales,DO,2021-01-13 04:26:08,18.0384,-71.744,75.36,49,33,4.54,scattered clouds
373,Sadasivpet,IN,2021-01-13 04:26:09,17.6212,77.9503,77.0,57,40,3.44,mist
374,Makaryev,RU,2021-01-13 04:26:09,57.8797,43.8069,-19.5,88,15,3.67,few clouds
375,Tabas,IR,2021-01-13 04:26:09,33.5959,56.9244,30.2,29,0,2.3,clear sky
376,Katherine,AU,2021-01-13 04:26:09,-14.4667,132.2667,96.8,41,100,6.91,overcast clouds
377,Oranjestad,AW,2021-01-13 04:24:27,12.524,-70.027,78.8,78,20,13.8,few clouds
378,Balkanabat,TM,2021-01-13 04:26:10,39.5108,54.3671,41.9,65,1,7.47,clear sky
379,Palmas,BR,2021-01-13 04:26:10,-10.2128,-48.3603,75.2,100,20,2.3,light rain
380,Cururupu,BR,2021-01-13 04:26:10,-1.8283,-44.8683,74.91,94,94,2.19,overcast clouds
381,Kupang,ID,2021-01-13 04:26:11,-10.1667,123.5833,86.0,84,40,9.22,scattered clouds
382,Imbituba,BR,2021-01-13 04:26:11,-28.24,-48.6703,78.8,73,0,11.5,clear sky
383,Tambura,SS,2021-01-13 04:26:11,5.6,27.4667,65.21,31,26,4.12,scattered clouds
384,The Valley,AI,2021-01-13 04:26:02,18.217,-63.0578,77.0,83,40,12.66,scattered clouds
385,Lieksa,FI,2021-01-13 04:26:12,63.3167,30.0167,1.33,92,87,15.5,overcast clouds
386,Marsh Harbour,BS,2021-01-13 04:26:12,26.5412,-77.0636,74.68,69,100,5.91,overcast clouds
387,Minna,NG,2021-01-13 04:26:13,9.6139,6.5569,78.8,24,0,16.11,clear sky
388,Daru,PG,2021-01-13 04:26:13,-9.0763,143.2092,87.62,67,79,2.98,light rain
389,Mazatlan,MX,2021-01-13 04:26:13,23.2167,-106.4167,66.0,77,75,3.44,broken clouds
390,Monrovia,LR,2021-01-13 04:26:13,6.3005,-10.7969,78.42,85,1,6.89,clear sky
391,Acambay,MX,2021-01-13 04:26:13,19.9558,-99.8417,45.25,75,9,3.98,clear sky
392,Broome,US,2021-01-13 04:26:14,42.2506,-75.833,30.0,80,90,1.95,overcast clouds
393,Pevek,RU,2021-01-13 04:26:14,69.7008,170.3133,-23.03,87,100,2.8,overcast clouds
394,Ewa Beach,US,2021-01-13 04:26:14,21.3156,-158.0072,78.8,73,20,8.05,few clouds
395,Quatre Cocos,MU,2021-01-13 04:26:14,-20.2078,57.7625,81.0,83,75,11.5,light rain
396,Saint Anthony,US,2021-01-13 04:26:15,45.0205,-93.218,33.8,86,1,3.44,clear sky
397,Las Vegas,US,2021-01-13 04:21:39,36.175,-115.1372,45.0,31,1,6.91,clear sky
398,Ratnagiri,IN,2021-01-13 04:26:15,16.9833,73.3,83.25,46,100,7.96,overcast clouds
399,Cabo San Lucas,MX,2021-01-13 04:23:26,22.8909,-109.9124,61.0,55,90,9.22,overcast clouds
400,Amlame,TG,2021-01-13 04:26:16,7.4667,0.9,73.49,76,0,2.75,clear sky
401,Walvis Bay,NA,2021-01-13 04:26:16,-22.9575,14.5053,69.01,83,100,4.61,overcast clouds
402,Inhambane,MZ,2021-01-13 04:26:16,-23.865,35.3833,78.8,94,40,4.61,scattered clouds
403,Berthierville,CA,2021-01-13 04:26:16,46.0834,-73.1824,32.0,80,6,8.05,clear sky
404,Mackay,AU,2021-01-13 04:26:17,-21.15,149.2,80.6,78,90,21.85,overcast clouds
405,Kiama,AU,2021-01-13 04:26:17,-34.6833,150.8667,84.99,63,0,10.0,clear sky
406,Geraldton,AU,2021-01-13 04:26:17,-28.7667,114.6,86.0,39,0,20.71,clear sky
407,Meridian,US,2021-01-13 04:24:30,43.6121,-116.3915,44.01,100,90,6.91,light rain
408,Lucapa,AO,2021-01-13 04:26:18,-8.4192,20.7447,61.5,97,94,1.99,overcast clouds
409,Houston,US,2021-01-13 04:24:52,29.7633,-95.3633,46.99,61,90,6.91,overcast clouds
410,Cabo Rojo,PR,2021-01-13 04:26:18,18.0866,-67.1457,73.99,91,8,1.01,clear sky
411,Vacaville,US,2021-01-13 04:26:18,38.3566,-121.9877,53.01,87,75,1.61,mist
412,Shostka,UA,2021-01-13 04:26:19,51.863,33.4698,24.33,93,87,11.97,overcast clouds
413,Lata,PT,2021-01-13 04:26:19,40.1629,-8.3327,42.01,93,51,4.61,mist
414,Teknaf,BD,2021-01-13 04:26:19,20.8624,92.3058,76.32,42,63,5.97,broken clouds
415,Portland,US,2021-01-13 04:22:27,45.5234,-122.6762,57.99,93,100,7.0,heavy intensity rain
416,Den Helder,NL,2021-01-13 04:26:20,52.9599,4.7593,43.0,65,75,18.41,light rain
417,Tshane,BW,2021-01-13 04:26:20,-24.0196,21.8684,74.89,64,70,7.31,broken clouds
418,Black River,JM,2021-01-13 04:26:20,18.0264,-77.8487,77.0,73,20,4.61,few clouds
419,Nemuro,JP,2021-01-13 04:26:20,43.3236,145.575,32.0,100,75,1.14,light snow
420,Carballo,ES,2021-01-13 04:26:20,43.213,-8.691,37.99,100,42,5.75,mist
421,Chara,RU,2021-01-13 04:26:21,56.9064,118.2631,-14.94,82,100,1.77,overcast clouds
422,Maniitsoq,GL,2021-01-13 04:26:21,65.4167,-52.9,24.06,94,100,18.54,overcast clouds
423,Mountain Home,US,2021-01-13 04:25:59,43.133,-115.6912,37.4,86,90,19.57,overcast clouds
424,Ambon,ID,2021-01-13 04:26:21,-3.6954,128.1814,91.4,62,40,8.05,scattered clouds
425,Bukama,CD,2021-01-13 04:26:06,-9.2,25.85,67.42,95,94,0.16,overcast clouds
426,Mutare,ZW,2021-01-13 04:26:22,-18.9707,32.6709,65.91,96,99,3.69,light rain
427,Klyuchi,RU,2021-01-13 04:26:22,52.2667,79.1667,2.86,94,100,15.52,light snow
428,Copiapo,CL,2021-01-13 04:26:22,-27.3667,-70.3333,57.2,88,90,4.61,overcast clouds
429,Rawson,AR,2021-01-13 04:26:22,-43.3002,-65.1023,58.41,53,4,7.38,clear sky
430,Warmbad,NA,2021-01-13 04:26:23,-28.45,18.7333,79.66,31,0,5.84,clear sky
431,Ambulu,ID,2021-01-13 04:26:23,-8.345,113.6058,83.25,80,99,10.54,overcast clouds
432,Belaya Gora,RU,2021-01-13 04:26:23,68.5333,146.4167,-42.16,80,58,0.51,broken clouds
433,Siwan,IN,2021-01-13 04:24:59,26.2167,84.3667,57.9,39,0,7.4,clear sky
434,Rudnogorsk,RU,2021-01-13 04:26:24,57.2639,103.7519,-16.04,89,100,3.62,overcast clouds
435,Aras,ES,2021-01-13 04:26:24,42.5617,-2.356,37.4,75,90,9.22,overcast clouds
436,Pierre,US,2021-01-13 04:26:24,44.3683,-100.351,37.0,100,99,7.54,overcast clouds
437,Saint-Joseph,RE,2021-01-13 04:26:24,-21.3667,55.6167,80.6,89,90,2.3,light rain
438,Maneadero,MX,2021-01-13 04:26:26,31.7167,-116.5667,57.76,36,79,2.71,broken clouds
439,Xaltianguis,MX,2021-01-13 04:26:26,17.0667,-99.8333,80.6,78,75,5.75,broken clouds
440,Shalinskoye,RU,2021-01-13 04:26:26,55.7228,93.7594,-9.47,86,99,0.11,overcast clouds
441,Mecca,SA,2021-01-13 04:26:26,21.4267,39.8261,69.01,43,0,4.41,clear sky
442,Big Spring,US,2021-01-13 04:26:02,32.2504,-101.4787,35.01,86,1,4.61,clear sky
443,Ayagoz,KZ,2021-01-13 04:26:27,47.9714,80.4392,9.09,94,100,19.48,overcast clouds
444,Bang Saphan,TH,2021-01-13 04:26:27,11.2126,99.5117,80.01,53,28,12.66,scattered clouds
445,Umm Kaddadah,SD,2021-01-13 04:26:27,13.6017,26.6876,64.85,36,0,14.29,clear sky
446,Kailua,US,2021-01-13 04:26:28,21.4022,-157.7394,78.8,73,20,4.61,few clouds
447,Olinda,BR,2021-01-13 04:26:28,-8.0089,-34.8553,78.8,69,75,5.75,broken clouds
448,Broken Hill,AU,2021-01-13 04:26:28,-31.95,141.4333,102.2,10,40,19.57,scattered clouds
449,Ntcheu,MW,2021-01-13 04:26:29,-14.8203,34.6359,66.04,97,100,1.9,light rain
450,Port Lavaca,US,2021-01-13 04:26:29,28.615,-96.6261,44.6,81,90,3.44,overcast clouds
451,Nelson Bay,AU,2021-01-13 04:23:29,-32.7167,152.15,82.99,51,0,14.97,clear sky
452,Bambanglipuro,ID,2021-01-13 04:26:29,-7.95,110.2833,85.44,67,100,9.55,overcast clouds
453,Rulenge,TZ,2021-01-13 04:26:30,-2.7175,30.6325,61.84,91,98,2.51,light rain
454,Krasnozerskoye,RU,2021-01-13 04:26:30,53.9828,79.2374,-17.61,85,68,11.86,broken clouds
455,Abu Kamal,SY,2021-01-13 04:26:30,34.4506,40.9171,55.47,39,100,6.89,overcast clouds
456,Nara,JP,2021-01-13 04:26:30,34.6851,135.8049,51.01,57,20,12.66,few clouds
457,Kaniama,CD,2021-01-13 04:26:30,-7.5667,24.1833,63.75,95,93,0.81,overcast clouds
458,Icod De Los Vinos,ES,2021-01-13 04:26:31,28.3724,-16.7119,60.01,84,28,1.99,scattered clouds
459,Dhidhdhoo,MV,2021-01-13 04:26:31,6.8833,73.1,78.12,88,100,14.83,moderate rain
460,Mayo,US,2021-01-13 04:26:27,38.8876,-76.5119,34.0,86,1,5.06,mist
461,Pacific Grove,US,2021-01-13 04:24:38,36.6177,-121.9166,52.0,81,1,3.44,clear sky
462,Abu Dhabi,AE,2021-01-13 04:26:32,24.4667,54.3667,60.8,88,0,3.44,clear sky
463,Kota Kinabalu,MY,2021-01-13 04:26:32,5.9749,116.0724,84.2,84,20,3.44,light rain
464,Caravelas,BR,2021-01-13 04:26:32,-17.7125,-39.2481,73.99,90,0,4.47,clear sky
465,Hirara,JP,2021-01-13 04:24:48,24.8,125.2833,64.4,52,20,9.22,few clouds
466,Biak,ID,2021-01-13 04:26:33,-0.9131,122.8766,85.19,68,72,1.9,light rain
467,Miramar,US,2021-01-13 04:26:33,25.9873,-80.2323,68.0,100,1,5.75,clear sky
468,Iquique,CL,2021-01-13 04:26:33,-20.2208,-70.1431,69.8,60,0,5.75,clear sky
469,Pindushi,RU,2021-01-13 04:26:33,62.9152,34.58,-12.26,90,93,7.61,overcast clouds
470,Asau,RO,2021-01-13 04:26:33,46.4333,26.4,30.2,100,90,11.5,mist
471,Turukhansk,RU,2021-01-13 04:26:34,65.8167,87.9833,4.57,94,100,10.85,light snow
472,Saint-Pierre,RE,2021-01-13 04:26:34,-21.3393,55.4781,80.6,89,90,2.3,overcast clouds
473,Kachiry,KZ,2021-01-13 04:26:34,53.0675,76.1036,-14.82,87,92,12.37,overcast clouds
474,Pangnirtung,CA,2021-01-13 04:26:34,66.1451,-65.7125,-7.35,83,23,2.06,few clouds
475,Yumen,CN,2021-01-13 04:26:34,40.2833,97.2,34.29,51,28,18.37,scattered clouds
476,Kotelnich,RU,2021-01-13 04:26:35,58.3089,48.348,-19.48,87,8,4.05,clear sky
477,Santiago Del Estero,AR,2021-01-13 04:21:59,-27.7951,-64.2615,71.01,90,85,1.99,overcast clouds
478,Oskaloosa,US,2021-01-13 04:26:35,41.2964,-92.6444,35.6,86,1,9.22,clear sky
479,Coquimbo,CL,2021-01-13 04:26:35,-29.9533,-71.3436,57.2,88,0,1.5,clear sky
480,Baguer,PH,2021-01-13 04:26:36,7.2561,124.5042,88.39,63,100,2.04,overcast clouds
481,Jalu,LY,2021-01-13 04:26:36,29.0331,21.5482,55.69,73,98,12.46,overcast clouds
482,Asyut,EG,2021-01-13 04:26:36,27.181,31.1837,50.0,76,0,11.5,clear sky
483,Mahibadhoo,MV,2021-01-13 04:26:36,3.7833,72.9667,81.84,77,100,17.58,overcast clouds
484,Gejiu,CN,2021-01-13 04:26:36,23.306,103.1635,46.33,72,31,4.45,scattered clouds
485,Naze,JP,2021-01-13 04:26:37,28.3667,129.4833,59.0,55,75,5.75,broken clouds
486,Atar,MR,2021-01-13 04:26:37,20.5169,-13.0499,56.19,39,2,11.7,clear sky
487,Tsabong,BW,2021-01-13 04:26:37,-26.0217,22.401,72.79,71,23,11.03,light rain
488,Cuamba,MZ,2021-01-13 04:26:37,-14.8031,36.5372,70.54,96,95,3.27,overcast clouds
489,Beringovskiy,RU,2021-01-13 04:26:37,63.05,179.3167,-17.43,85,90,12.08,overcast clouds
490,Makokou,GA,2021-01-13 04:26:38,0.5738,12.8642,68.23,97,8,2.82,clear sky
491,Panama City,PA,2021-01-13 04:23:29,8.9936,-79.5197,78.8,89,90,2.3,overcast clouds
492,Florianopolis,BR,2021-01-13 04:26:39,-27.6146,-48.5012,78.8,73,0,11.5,clear sky
493,Sao Raimundo Das Mangabeiras,BR,2021-01-13 04:26:39,-7.0219,-45.4811,74.91,83,0,4.0,clear sky
494,Darien,US,2021-01-13 04:23:33,41.752,-87.974,32.0,86,40,8.05,scattered clouds
495,Quesnel,CA,2021-01-13 04:26:40,52.9999,-122.5029,39.2,75,90,8.05,moderate rain
496,Puerto Asis,CO,2021-01-13 04:26:40,0.5133,-76.5007,70.95,94,93,1.68,overcast clouds
497,Derzhavinsk,KZ,2021-01-13 04:26:40,51.1,66.3167,-14.58,88,58,3.31,broken clouds
498,Hongjiang,CN,2021-01-13 04:26:41,27.11,109.9956,57.43,37,53,2.17,broken clouds
499,Almeirim,BR,2021-01-13 04:26:41,-1.5233,-52.5817,76.28,83,93,4.72,overcast clouds
500,Urumqi,CN,2021-01-13 04:26:14,43.801,87.6005,6.8,72,72,4.47,mist
501,San Pedro De Macoris,DO,2021-01-13 04:26:42,18.4616,-69.2972,73.99,94,20,4.61,few clouds
502,Half Moon Bay,US,2021-01-13 04:25:05,37.4636,-122.4286,55.99,76,90,1.36,overcast clouds
503,Port Moresby,PG,2021-01-13 04:26:02,-9.4431,147.1797,91.4,58,40,17.27,moderate rain
504,North Bend,US,2021-01-13 04:22:07,43.4065,-124.2243,61.0,88,90,25.32,mist
505,Ko Samui,TH,2021-01-13 04:26:43,9.5357,99.9357,78.8,65,75,2.3,broken clouds
506,Beloha,MG,2021-01-13 04:26:44,-25.1667,45.05,77.13,80,40,10.25,scattered clouds
507,Kisangani,CD,2021-01-13 04:26:44,0.5167,25.2,72.45,88,69,1.63,broken clouds
508,Surovatikha,RU,2021-01-13 04:26:44,55.7652,43.8984,-6.0,76,40,4.47,light snow
509,Mgandu,TZ,2021-01-13 04:26:44,-5.95,34.1333,60.51,100,100,3.11,light rain
510,Piacabucu,BR,2021-01-13 04:26:44,-10.4056,-36.4344,77.25,82,99,9.22,overcast clouds
511,Iqaluit,CA,2021-01-13 04:26:45,63.7506,-68.5145,-2.2,71,75,17.27,snow
512,Sterling,US,2021-01-13 04:26:14,39.0062,-77.4286,30.99,86,1,2.48,clear sky
513,Zawiercie,PL,2021-01-13 04:26:45,50.4877,19.4168,30.99,98,100,1.01,light snow
514,Emerald,AU,2021-01-13 04:26:46,-23.5333,148.1667,91.4,40,40,8.05,scattered clouds
515,Maues,BR,2021-01-13 04:26:46,-3.3836,-57.7186,74.84,94,97,1.61,light rain
516,Robertsport,LR,2021-01-13 04:26:46,6.7533,-11.3686,80.04,81,6,6.46,clear sky
517,Touros,BR,2021-01-13 04:26:47,-5.1989,-35.4608,75.2,94,75,10.56,broken clouds
518,Katobu,ID,2021-01-13 04:26:47,-4.9408,122.5276,86.16,75,71,2.84,moderate rain
519,Kieta,PG,2021-01-13 04:26:48,-6.2167,155.6333,85.35,61,34,7.07,scattered clouds
520,Opuwo,NA,2021-01-13 04:26:48,-18.0607,13.84,67.35,46,99,3.65,overcast clouds
521,Strezhevoy,RU,2021-01-13 04:26:48,60.7333,77.5889,-4.0,84,90,6.71,light snow
522,Yerbogachen,RU,2021-01-13 04:26:48,61.2767,108.0108,-24.47,85,100,8.28,overcast clouds
523,Faya,SA,2021-01-13 04:26:49,18.3851,42.4509,42.8,61,0,3.42,clear sky
524,Baykit,RU,2021-01-13 04:26:49,61.67,96.37,-27.06,80,73,2.13,broken clouds
525,Moscow,RU,2021-01-13 04:25:46,55.7522,37.6156,14.0,85,90,13.42,light snow
